city,year,month,day,hour,title,city_sector,address,intersection,postal_code,latitude,longitude
Ottawa,2018,12,29,,Singalong Sound of Music,South Ottawa,1074 Bank Street,1074 Bank Street,K1S 3X3,,
Ottawa,2018,12,7,,Ottawa Showcase Volume 2,Downtown/Central,317 Wilbrod Street,317 Wilbrod Street,K1N 6M3,,
Ottawa,2019,1,5,,Justin Duhaime Quartet featuring Jason Anick,Downtown/Central,885 Bank Street,885 Bank Street,K1S 3W4,,
Ottawa,2018,12,6,,The Art of Gingerbread,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1,,
Ottawa,2018,12,12,,Family Gingerbread House Contest,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1,,
Ottawa,2018,11,9,,Moving Stories Exhibition,East Ottawa,1867 St. Laurent Boulevard,1867 St. Laurent Boulevard,K1G 5A3,,
Ottawa,2018,12,21,,The Music of Star Wars,West Ottawa,101 Centrepointe Drive,101 Centrepointe Drive,K2G 5K7,,
Ottawa,2019,2,1,,Winterlude,Region Wide,-,-,K1A 0A4,,
Ottawa,2018,12,15,,Stars with NAC Orchestra,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2018,12,16,,Natalie MacMaster and Donnel Leahy: a Celtic Family Christmas,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2018,12,20,,Christmas with Matt Andersen,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2018,12,21,,Johnny Reid: Home for the Holidays with the NAC Orchestra,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,1,19,,Patrick Watson with the NAC Orchestra,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,16,,Choir! Choir! Choir!,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,22,,"A musical tribute We Love Belafonte featuring Alex Cuba, David Myles, Florence K and Katie Moore",Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,23,,Blue Rodeo,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,9,,Leahy,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,4,10,,Ben Caplan,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,5,23,,Rufus Wainwright,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,5,30,,Bobby Bazini,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,9,28,,Raffi,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,10,12,,Robert Charlebois,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2018,12,18,,Sultans of String Christmas Caravan with special guests Rebecca Campbell and Kellylee Evans,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2018,12,21,,The Christmas List - Le Trio BBQ and Le quatuor Vox A4,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,1,18,,Rant Maggie Rant,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,7,,Doc Walker,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,23,,Hillsburn,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,22,,Alexandra Stréliski,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,24,,Dave Gunning,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,29,,Le Vent du Nord,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,30,,Doug Paisley,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,4,5,,Amanda Martinez,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,4,7,,The Ennis Sisters,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,4,16,,Lennie Gallant,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,5,1,,Steven Page,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,1,25,,Kallitechnis,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,1,26,,Antoine Corriveau,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,1,,Nomad'Stones,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,2,,Outside I'm A Giant,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,16,,Amanda Rheaume,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,19,,Florian Hoefner Trio,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,21,,Joseph Edgar,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,22,,Ryan Cook,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,22,,Noah Derksen,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,28,,Gentiane MG Trio,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,29,,Megan Bonnell,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,3,30,,Diyet and The Love Soldiers,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,4,5,,Amos the Transparent,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,4,12,,Ellen Doty,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,4,18,,Don Brownrigg and Kim Harris,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,5,3,,Pierre Guitard,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,1,7,,"National Urban Design Awards, Ceremony and presentation",Downtown/Central,50 Mackenzie King Bridge,50 Mackenzie King Bridge,K1N 0C5,,
Ottawa,2019,1,14,,Le motton #1,Downtown/Central,555 Somerset Street West,555 Somerset Street West,K1R 5K1,,
Ottawa,2019,3,1,,Savour the Moment,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3,,
Ottawa,2019,1,18,,Resolution 2019,Downtown/Central,50 Mackenzie King Bridge,50 Mackenzie King Bridge,K1N 0C5,,
Ottawa,2019,1,27,,Fête de l'Amitié: Spectacle en soutien aux réfugiés syriens,Gatineau Park/Chelsea,333 Boulevard de la Cité-des-Jeunes,333 Boulevard de la Cité-des-Jeunes,J8Y 6M4,,
Ottawa,2019,1,17,,The Ottawa Home and Remodelling Show,South Ottawa,4899 Uplands Drive,4899 Uplands Drive,K1V 2N6,,
Ottawa,2019,1,26,,Steve's 1926 Ottawa Skate,Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2019,1,19,,FOPLA Mammoth Book sale,West Ottawa,100 Tallwood Drive,100 Tallwood Drive,K2G 4R7,,
Ottawa,2019,1,24,,Food for Thought Lecture Series: A year in the life of a small-scale sheep dairy,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1,,
Ottawa,2019,2,7,,Opening: Fiona Annis - Mormorii (Murmurs),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2019,2,8,,Artist Talk: Fiona Annis - Mormorii (Murmurs),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2019,1,25,,Fiona Annis – Mormorii (Murmurs),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2019,1,15,,Compendium,Downtown/Central,1285 Wellington Street West,1285 Wellington Street West,K1Y 1B4,,
Ottawa,2019,2,7,,Nathalie Quagliotto - Safety Measures,Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1,,
Ottawa,2019,2,7,,Opening: Nathalie Quagliotto - Safety Measures,Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1,,
Ottawa,2019,4,7,,Artist talk: Nathalie Quagliotto - Safety Measures,Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1,,
Ottawa,2019,2,6,,One Thing Leads to Another,Downtown/Central,1233 Wellington St. West,1233 Wellington St. West,K1Y 0G7,,
Ottawa,2019,2,9,,My Furry Valentine Family Event,South Ottawa,245 West Hunt Club Rd.,245 West Hunt Club Rd.,K2E 1A6,,
Ottawa,2019,2,18,,Sky High Magic - The Magic of Majinx!,East Ottawa,11 Aviation Parkway,11 Aviation Parkway,K1K 4R3,,
Ottawa,2019,2,3,,Music at the Museum - Curtains Up!,East Ottawa,11 Aviation Parkway,11 Aviation Parkway,K1K 4R3,,
Ottawa,2019,1,26,,Stars and Seas: Stories and songs from far and away,West Ottawa,430 Churchill Ave.,430 Churchill Ave.,K1Z 5C9,,
Ottawa,2019,1,24,,INcarcinoma: A Poetic Outline Pop Up Show,Downtown/Central,555 Somerset Street West,555 Somerset Street West,K1R 5K1,,
Ottawa,2019,2,2,,Capital Catwalk 2019,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3,,
Ottawa,2019,3,2,,Eight Decades of Fashion,West Ottawa,207 Woodroffe Avenue,207 Woodroffe Avenue,K2A 3V1,,
Ottawa,2019,3,30,,The Spring Ottawa Craft Show,West Ottawa,170 Colonnade Rd,170 Colonnade Rd,K2E 7J5,,
Ottawa,2019,2,2,,Mid-Winter Challenge,South Ottawa,2100 Cabot St.,2100 Cabot St.,K1H 6K1,,
Ottawa,2019,2,3,,The Passing of Time: Music for Oboe and Piano,Downtown/Central,650 Lyon Street South,650 Lyon Street South,K1S 3Z7,,
Ottawa,2019,2,7,,Claire Hunter Live,Downtown/Central,"135 1/2, Besserer Street","135 1/2, Besserer Street",K1N 6A7,,
Ottawa,2019,1,30,,Nuit des idées - Les migrations climatiques,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6,,
Ottawa,2019,2,2,,Winterlude at the Bank of Canada Museum,Downtown/Central,30 Bank Street,30 Bank Street,K1A 0G9,,
Ottawa,2019,2,5,,Canada Cares: International Development Week 2019 ,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2019,2,16,,Atomic Love - A Touring Wine and Cheese Tasting,Rural West,"3911 Carp Road, RR1","3911 Carp Road, RR1",K0A 1L0,,
Ottawa,2019,2,16,,Maple tree tapping and opening of the Sugar Shack,Downtown/Central,300 des Pères-Blancs Avenue,300 des Pères-Blancs Avenue,K1L 7L5,,
Ottawa,2019,2,9,,FOPLA Mammoth Book sale,West Ottawa,100 Tallwood Drive,100 Tallwood Drive,K2G 4R7,,
Ottawa,2019,3,8,,Exhibition - Heroines,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6,,
Ottawa,2019,3,8,,Meeting with JC Deveney,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6,,
Ottawa,2019,3,2,,March Break at the Museums,Region Wide,-,-,K1A 0A4,,
Ottawa,2019,3,1,,March Break at the Bank of Canada Museum,Downtown/Central,30 Bank Street,30 Bank Street,K1A 0G9,,
Ottawa,2019,3,16,,St. Patrick's Day Concert,Gatineau Park/Chelsea,32 Chemin River,32 Chemin River,J8V 3A1,,
Ottawa,2019,3,10,,"Sky High Magic Series: ""A Magic Explosion"" with Erick Elektrik",East Ottawa,11 Aviation Parkway,11 Aviation Parkway,K1K 4R3,,
Toronto,2019,5,15,0,Beautiful Man,,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",,,43.6455699,-79.40273730000001
Toronto,2019,7,6,14,Drop-in DIY Repair,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2019,6,17,17,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,3,13,13,March Break at the Hockey Hall of Fame,,"181 Bay St, Toronto, ON M5J 2T3, Canada",,,43.6473683,-79.37737200000005
Toronto,2019,2,28,23,Learn Your Car-Buying Rights,,"200 Park Lawn Rd, Etobicoke, ON M8Y 3J1, Canada",,,43.6302944,-79.49119420000001
Toronto,2019,3,10,15,Taste of Chinatown Food &amp; Culture Tour,,"421 Dundas St W, Toronto, ON M5T 2W4, Canada",,,43.6531242,-79.39521150000002
Toronto,2019,3,13,17,Tradeshow Noir,,"655 Dixon Rd, Etobicoke, ON M9W 1J3, Canada",,,43.689422799999996,-79.57807860000003
Toronto,2019,3,11,13,Elemental Time: Bruce Parsons,,"56 Neilson Dr, Etobicoke, ON M9C 1V8, Canada",,,43.6295213,-79.56792349999999
Toronto,2019,2,27,15,Migration Trail,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,7,30,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,1,27,16,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2018,10,17,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,16,14,Best in Show,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2018,11,2,15,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,4,7,19,Idomeneo,,"244 Victoria St, Toronto, ON M5B 1V8, Canada",,,43.65525450000001,-79.37951829999997
Toronto,2019,1,4,16,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,6,15,13,Highland Creek Heritage Festival,,"3500 Ellesmere Rd, Scarborough, ON M1C 1H5, Canada",,,43.7891102,-79.179055
Toronto,2019,1,20,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,7,28,17,Tea Time at the Inn,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,4,11,0,Shove it Down My Throat,,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",,,43.6633185,-79.38306590000002
Toronto,2019,3,24,18,Artist Talk with Bruce Parsons,,"56 Neilson Dr, Etobicoke, ON M9C 1V8, Canada",,,43.6295213,-79.56792349999999
Toronto,2019,4,14,14,Buy Good. Feel Good. Expo 2019,,"100 Princes' Blvd, Toronto, ON M6K 3C3, Canada",,,43.63507389999999,-79.41236249999997
Toronto,2019,3,29,13,Elemental Time: Bruce Parsons,,"56 Neilson Dr, Etobicoke, ON M9C 1V8, Canada",,,43.6295213,-79.56792349999999
Toronto,2019,5,30,16,HideSeek,,"1305 Dundas St W, Toronto, ON M6J 1X8, Canada",,,43.6492778,-79.42585559999998
Toronto,2019,1,15,0,Toronto Maple Leafs,,"40 Bay St, Toronto, ON M5J 2X2, Canada",,,43.6435205,-79.3790818
Toronto,2019,3,23,13,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,7,27,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,3,23,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2019,7,9,20,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2016,11,3,5,17th Annual Kerry's Place Evening for Autism: Autism Laughs,Downtown,255 Bremner Blvd,Bremner Boulevard and Lower Simcoe Street,,43.641692103000004,-79.385566845
Toronto,2019,5,8,20,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,7,17,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,7,26,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,5,25,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,3,11,4,Weekend Film School March Break Camps,,"36 Lisgar St, Toronto, ON M6J 0A9, Canada",,,43.641596500000006,-79.42344309999999
Toronto,2018,9,23,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,29,15,Transitions,,"32 Distillery Lane, Toronto, ON M5A 3C4, Canada",,,43.6497477,-79.36018960000001
Toronto,2019,3,17,14,March Break at the Hockey Hall of Fame,,"181 Bay St, Toronto, ON M5J 2T3, Canada",,,43.6473683,-79.37737200000005
Toronto,2019,5,7,20,DIY Drop-In Bike Repair,,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",,,43.763586,-79.20535689999997
Toronto,2019,3,5,21,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2019,3,28,23,Thirsty Thursdays,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,3,24,16,How to Breathe Forever Exhibition Family Kit,,"199 Richmond St W, Toronto, ON M5V 1V3, Canada",,,43.649516399999996,-79.38795440000001
Toronto,2015,4,5,2,2015 Easter Parade,Central East,,Queen Street East and Woodbine Avenue,,43.668757076000006,-79.30577529600001
Toronto,2019,5,4,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2019,2,6,19,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,9,1,17,Tea Time at the Inn,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,6,30,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2016,2,16,,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,,43.6640977365,-79.3989637818
Toronto,2018,8,15,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,14,18,The 26 Letter Dance,,"165 Front St E, Toronto, ON M5A 3Z4, Canada",,,43.65001029999999,-79.36829119999999
Toronto,2019,5,19,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,5,30,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,5,11,0,Eifman Ballet: Tchaikovsky - Pro et Contra,,"L Tower, 1 Front St E, Toronto, ON M5E 1B2, Canada",,,43.6466495,-79.37594580000003
Toronto,2019,6,26,17,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,3,14,14,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,3,14,16,March Break Family Adventure at Todmorden Mills,,"67 Pottery Rd, Toronto, ON M4K 2B9, Canada",,,43.6864006,-79.3602927
Toronto,2019,3,14,13,For the Record: An Idea of the North,,"789 Yonge St, Toronto, ON M4W 2G8, Canada",,,43.67179229999999,-79.38681290000001
Toronto,2019,3,12,15,March Break Bicycle Repair Programming,,"10 Gateway Blvd, North York, ON M3C 3A1, Canada",,,43.709821399999996,-79.33261319999997
Toronto,2019,7,21,17,Downtown Desserts &amp; Culture Tour,,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",,,43.6544824,-79.40121469999997
Toronto,2019,2,28,22,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,1,30,15,Best in Show,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,3,13,13,Elemental Time: Bruce Parsons,,"56 Neilson Dr, Etobicoke, ON M9C 1V8, Canada",,,43.6295213,-79.56792349999999
Toronto,2016,11,8,,2016 Reel Asian Film Festival,Downtown,93 Charles Street W,Bloor Street West and Avenue Road,,43.667307183999995,-79.3924220296
Toronto,2019,4,19,14,Ai Weiwei: Unbroken,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,5,14,4,2019 Special Olympics Ontario Invitational Youth Games,,"International Centre at Mississauga: Hall 5, 6900 Airport Rd, Mississauga, ON L4V 1E8, Canada",,,43.703229799999995,-79.63494650000001
Toronto,2019,3,20,13,Kim-Lee Kho: A Full Heart,,"225 Confederation Dr, Scarborough, ON M1G 1B2, Canada",,,43.7585243,-79.2087057
Toronto,2016,8,18,,'Birth and Death Frequencies’ from A Time to Hear for Here (2007) by John Oswald,Downtown,20 St. Joseph Street,Yonge Street and Wellesley Street West,,43.666058478000004,-79.38650643300001
Toronto,2019,3,22,18,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2014,12,26,,2015 IIHF World Junior Championship,Downtown,40 Bay Street,Bay Street  and Lakeshore Boulevard West,,,
Toronto,2019,10,9,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,2,7,15,Migration Trail,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,8,13,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,2,20,17,William Brisland: Our Sacred Planet Exhibition,,"1 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",,,43.59765669999999,-79.5158925
Toronto,2019,2,9,17,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,5,2,21,Dinner With A View,,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",,,43.6374082,-79.40664609999997
Toronto,2019,2,5,15,Best in Show,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,3,17,2,"Lights, Camera, Action",,"327 Bloor St W, Toronto, ON M5S 1W7, Canada",,,43.667259,-79.40006060000002
Toronto,2019,10,26,13,Crossection 2019 Art Exhibition,,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",,,43.6432951,-79.5665396
Toronto,2019,8,20,20,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2016,3,7,,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,,43.6640977365,-79.3989637818
Toronto,2019,3,23,4,Freaquinox,,"508 Queen St W, Toronto, ON M5V 2B3, Canada",,,43.6479053,-79.40148999999997
Toronto,2018,10,15,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,8,29,20,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2019,5,31,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,2,28,17,William Brisland: Our Sacred Planet Exhibition,,"1 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",,,43.59765669999999,-79.5158925
Toronto,2016,1,26,11,37th Annual Bishop White Committee Winter Luncheon,Downtown,108 Chestnut Street,Dundas Street West and University Avenue,,43.654688873699996,-79.3860845566
Toronto,2019,5,5,0,Beautiful Man,,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",,,43.6455699,-79.40273730000001
Toronto,2019,3,20,18,Farmers' Market,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
